transaction_id,customer_id,timestamp,amount,transaction_type,country
TXN_100615,CUST_1035,2026-05-18 02:00:00,5519.03,PAYMENT,US
TXN_100616,CUST_1027,2026-06-09 21:00:00,1308.31,WIRE_TRANSFER,US
TXN_100617,CUST_1098,2026-05-13 16:00:00,2295.0,WIRE_TRANSFER,US
TXN_100618,CUST_1046,2026-06-22 09:00:00,425.39,WIRE_TRANSFER,MX
TXN_100619,CUST_1001,2026-05-22 16:00:00,4469.37,PAYMENT,US
TXN_100620,CUST_1002,2026-06-16 05:00:00,3557.74,CASH_DEPOSIT,US
TXN_100621,CUST_1028,2026-06-12 03:00:00,1107.93,WIRE_TRANSFER,US
TXN_100622,CUST_1083,2026-06-24 15:00:00,382.32,ATM_WITHDRAWAL,US
TXN_100623,CUST_1075,2026-05-27 21:00:00,129.19,CASH_DEPOSIT,US
TXN_100624,CUST_1033,2026-06-06 05:00:00,36.56,ATM_WITHDRAWAL,US
TXN_100625,CUST_1032,2026-06-24 06:00:00,1550.25,PAYMENT,US
TXN_100626,CUST_1079,2026-06-12 20:00:00,1202.38,PAYMENT,MX
TXN_100627,CUST_1050,2026-05-09 10:00:00,2303.16,PAYMENT,CA
TXN_100628,CUST_1071,2026-06-14 21:00:00,551.27,ATM_WITHDRAWAL,US
TXN_100629,CUST_1028,2026-06-03 01:00:00,971.97,PAYMENT,US
TXN_100630,CUST_1043,2026-05-26 03:00:00,6949.42,WIRE_TRANSFER,US
TXN_100631,CUST_1055,2026-06-01 19:00:00,1561.73,WIRE_TRANSFER,US
TXN_100632,CUST_1021,2026-06-10 16:00:00,1949.9,ATM_WITHDRAWAL,US
TXN_100633,CUST_1056,2026-05-26 09:00:00,1305.19,ATM_WITHDRAWAL,US
TXN_100634,CUST_1052,2026-05-08 07:00:00,746.94,PAYMENT,US
TXN_100635,CUST_1064,2026-06-18 14:00:00,627.24,PAYMENT,CA
TXN_100636,CUST_1056,2026-06-16 08:00:00,106.33,WIRE_TRANSFER,US
TXN_100637,CUST_1004,2026-05-20 19:00:00,900.42,CASH_DEPOSIT,US
TXN_100638,CUST_1049,2026-06-07 01:00:00,666.06,ATM_WITHDRAWAL,CY
TXN_100639,CUST_1045,2026-05-05 05:00:00,3970.45,WIRE_TRANSFER,CA
TXN_100640,CUST_1077,2026-05-10 13:00:00,930.39,CASH_DEPOSIT,US
TXN_100641,CUST_1005,2026-05-29 07:00:00,3429.4,PAYMENT,US
TXN_100642,CUST_1080,2026-06-17 10:00:00,1133.73,CASH_DEPOSIT,US
TXN_100643,CUST_1069,2026-06-10 15:00:00,4547.12,PAYMENT,KY
TXN_100644,CUST_1063,2026-06-28 11:00:00,931.4,ATM_WITHDRAWAL,MX
TXN_100645,CUST_1086,2026-06-24 05:00:00,29.67,WIRE_TRANSFER,US
TXN_100646,CUST_1028,2026-06-28 01:00:00,4843.41,CASH_DEPOSIT,US
TXN_100647,CUST_1065,2026-06-03 22:00:00,274.52,PAYMENT,US
TXN_100648,CUST_1095,2026-06-05 14:00:00,1545.04,WIRE_TRANSFER,US
TXN_100649,CUST_1058,2026-05-20 23:00:00,2225.16,WIRE_TRANSFER,US
TXN_100650,CUST_1008,2026-06-06 09:00:00,672.48,PAYMENT,MX
TXN_100651,CUST_1041,2026-06-12 20:00:00,2486.01,PAYMENT,US
TXN_100652,CUST_1054,2026-05-08 15:00:00,449.18,ATM_WITHDRAWAL,US
TXN_100653,CUST_1092,2026-05-03 11:00:00,10.66,CASH_DEPOSIT,MX
TXN_100654,CUST_1053,2026-06-25 22:00:00,4656.55,ATM_WITHDRAWAL,US
TXN_100655,CUST_1088,2026-05-29 06:00:00,1523.61,CASH_DEPOSIT,US
TXN_100656,CUST_1093,2026-06-04 02:00:00,891.47,CASH_DEPOSIT,US
TXN_100657,CUST_1016,2026-05-18 12:00:00,742.43,PAYMENT,US
TXN_100658,CUST_1081,2026-05-04 00:00:00,3497.8,WIRE_TRANSFER,MX
TXN_100659,CUST_1019,2026-06-21 22:00:00,2757.15,WIRE_TRANSFER,CA
TXN_100660,CUST_1004,2026-06-27 00:00:00,250.57,CASH_DEPOSIT,US
TXN_100661,CUST_1040,2026-05-29 03:00:00,1914.95,CASH_DEPOSIT,US
TXN_100662,CUST_1020,2026-06-04 11:00:00,2755.68,WIRE_TRANSFER,US
TXN_100663,CUST_1070,2026-06-16 22:00:00,2814.74,ATM_WITHDRAWAL,US
TXN_100664,CUST_1077,2026-05-04 22:00:00,3305.82,WIRE_TRANSFER,US
TXN_100665,CUST_1092,2026-05-08 08:00:00,614.22,PAYMENT,MX
TXN_100666,CUST_1027,2026-06-15 03:00:00,4249.86,WIRE_TRANSFER,US
TXN_100667,CUST_1066,2026-06-16 23:00:00,2720.24,ATM_WITHDRAWAL,US
TXN_100668,CUST_1097,2026-05-29 23:00:00,1604.8,PAYMENT,US
TXN_100669,CUST_1056,2026-06-18 22:00:00,507.92,CASH_DEPOSIT,US
TXN_100670,CUST_1068,2026-05-31 20:00:00,1149.0,WIRE_TRANSFER,US
TXN_100671,CUST_1059,2026-06-23 05:00:00,1936.3,CASH_DEPOSIT,US
TXN_100672,CUST_1037,2026-05-21 19:00:00,3224.97,ATM_WITHDRAWAL,US
TXN_100673,CUST_1067,2026-05-28 11:00:00,1983.61,WIRE_TRANSFER,US
TXN_100674,CUST_1040,2026-05-05 12:00:00,1420.99,ATM_WITHDRAWAL,MX
TXN_100675,CUST_1024,2026-06-17 18:00:00,210.91,WIRE_TRANSFER,US
TXN_100676,CUST_1046,2026-06-23 03:00:00,383.63,ATM_WITHDRAWAL,CA
TXN_100677,CUST_1053,2026-05-21 07:00:00,728.72,CASH_DEPOSIT,US
TXN_100678,CUST_1041,2026-05-10 01:00:00,1103.46,ATM_WITHDRAWAL,US
TXN_100679,CUST_1095,2026-05-10 21:00:00,683.44,CASH_DEPOSIT,CY
TXN_100680,CUST_1024,2026-06-28 20:00:00,172.24,CASH_DEPOSIT,US
TXN_100681,CUST_1088,2026-06-20 03:00:00,4062.91,CASH_DEPOSIT,CA
TXN_100682,CUST_1014,2026-06-01 06:00:00,2450.78,ATM_WITHDRAWAL,US
TXN_100683,CUST_1038,2026-06-26 16:00:00,2478.15,WIRE_TRANSFER,US
TXN_100684,CUST_1012,2026-05-06 05:00:00,5771.33,PAYMENT,MX
TXN_100685,CUST_1062,2026-06-18 11:00:00,1248.55,PAYMENT,CY
TXN_100686,CUST_1064,2026-05-17 02:00:00,276.96,WIRE_TRANSFER,CA
TXN_100687,CUST_1067,2026-05-18 16:00:00,2296.07,ATM_WITHDRAWAL,US
TXN_100688,CUST_1077,2026-06-27 00:00:00,2789.92,WIRE_TRANSFER,US
TXN_100689,CUST_1087,2026-06-28 18:00:00,1195.91,WIRE_TRANSFER,CY
TXN_100690,CUST_1082,2026-06-22 00:00:00,1911.19,CASH_DEPOSIT,MX
TXN_100691,CUST_1012,2026-06-17 02:00:00,767.65,ATM_WITHDRAWAL,US
TXN_100692,CUST_1073,2026-05-25 19:00:00,566.13,ATM_WITHDRAWAL,US
TXN_100693,CUST_1021,2026-06-20 04:00:00,442.46,PAYMENT,US
TXN_100694,CUST_1066,2026-06-19 15:00:00,3558.08,ATM_WITHDRAWAL,US
TXN_100695,CUST_1079,2026-05-08 00:00:00,39.99,CASH_DEPOSIT,US
TXN_100696,CUST_1004,2026-05-27 11:00:00,4109.92,CASH_DEPOSIT,US
TXN_100697,CUST_1027,2026-05-14 04:00:00,435.8,WIRE_TRANSFER,US
TXN_100698,CUST_1049,2026-06-17 08:00:00,1707.67,ATM_WITHDRAWAL,US
TXN_100699,CUST_1093,2026-06-16 06:00:00,6040.21,PAYMENT,CA
TXN_100700,CUST_1006,2026-05-15 22:00:00,2288.0,WIRE_TRANSFER,CA
TXN_100701,CUST_1092,2026-06-25 19:00:00,600.13,CASH_DEPOSIT,CY
TXN_100702,CUST_1056,2026-05-08 09:00:00,173.25,CASH_DEPOSIT,US
TXN_100703,CUST_1027,2026-06-10 04:00:00,1838.91,WIRE_TRANSFER,US
TXN_100704,CUST_1090,2026-06-18 11:00:00,470.35,ATM_WITHDRAWAL,US
TXN_100705,CUST_1088,2026-06-04 15:00:00,518.38,WIRE_TRANSFER,US
TXN_100706,CUST_1021,2026-05-26 10:00:00,130.16,ATM_WITHDRAWAL,US
TXN_100707,CUST_1019,2026-05-27 08:00:00,1795.09,WIRE_TRANSFER,US
TXN_100708,CUST_1098,2026-06-16 01:00:00,1549.29,WIRE_TRANSFER,CA
TXN_100709,CUST_1005,2026-05-15 09:00:00,1849.48,CASH_DEPOSIT,US
TXN_100710,CUST_1058,2026-06-05 01:00:00,296.89,CASH_DEPOSIT,US
TXN_100711,CUST_1088,2026-05-10 20:00:00,369.45,ATM_WITHDRAWAL,CY
TXN_100712,CUST_1020,2026-06-28 23:00:00,1482.06,WIRE_TRANSFER,US
TXN_100713,CUST_1027,2026-05-01 16:00:00,1321.74,CASH_DEPOSIT,US
TXN_100714,CUST_1035,2026-05-19 00:00:00,773.83,WIRE_TRANSFER,CA
TXN_100715,CUST_1031,2026-06-01 05:00:00,1650.41,PAYMENT,US
TXN_100716,CUST_1026,2026-06-23 17:00:00,3321.69,ATM_WITHDRAWAL,US
TXN_100717,CUST_1024,2026-05-28 14:00:00,2559.47,ATM_WITHDRAWAL,US
TXN_100718,CUST_1026,2026-05-26 18:00:00,400.43,PAYMENT,US
TXN_100719,CUST_1040,2026-06-11 17:00:00,352.28,PAYMENT,US
TXN_100720,CUST_1022,2026-06-16 19:00:00,54.92,ATM_WITHDRAWAL,US
TXN_100721,CUST_1068,2026-06-12 15:00:00,106.85,WIRE_TRANSFER,US
TXN_100722,CUST_1066,2026-06-27 00:00:00,1365.07,ATM_WITHDRAWAL,US
TXN_100723,CUST_1009,2026-05-18 05:00:00,2607.27,ATM_WITHDRAWAL,CY
TXN_100724,CUST_1076,2026-06-25 13:00:00,1448.73,ATM_WITHDRAWAL,CA
TXN_100725,CUST_1090,2026-06-15 07:00:00,2219.36,ATM_WITHDRAWAL,US
TXN_100726,CUST_1005,2026-06-12 06:00:00,3015.87,CASH_DEPOSIT,MX
TXN_100727,CUST_1036,2026-05-09 17:00:00,2332.33,PAYMENT,US
TXN_100728,CUST_1057,2026-06-12 05:00:00,1048.02,WIRE_TRANSFER,US
TXN_100729,CUST_1036,2026-05-15 17:00:00,1049.96,WIRE_TRANSFER,CA
TXN_100730,CUST_1057,2026-06-26 12:00:00,1348.25,PAYMENT,US
TXN_100731,CUST_1053,2026-05-24 03:00:00,177.06,PAYMENT,CA
TXN_100732,CUST_1077,2026-06-07 17:00:00,462.14,CASH_DEPOSIT,US
TXN_100733,CUST_1028,2026-05-05 16:00:00,4294.77,WIRE_TRANSFER,CA
TXN_100734,CUST_1066,2026-06-14 14:00:00,896.43,PAYMENT,CA
TXN_100735,CUST_1000,2026-05-04 11:00:00,888.61,PAYMENT,US
TXN_100736,CUST_1024,2026-05-21 19:00:00,2345.93,PAYMENT,US
TXN_100737,CUST_1031,2026-06-24 04:00:00,1510.39,PAYMENT,US
TXN_100738,CUST_1057,2026-06-08 15:00:00,585.43,CASH_DEPOSIT,MX
TXN_100739,CUST_1005,2026-06-20 12:00:00,653.62,ATM_WITHDRAWAL,US
TXN_100740,CUST_1004,2026-06-11 22:00:00,644.18,CASH_DEPOSIT,US
TXN_100741,CUST_1029,2026-06-26 21:00:00,272.18,CASH_DEPOSIT,US
TXN_100742,CUST_1012,2026-06-01 13:00:00,401.26,PAYMENT,US
TXN_100743,CUST_1016,2026-06-24 07:00:00,1912.71,CASH_DEPOSIT,CA
TXN_100744,CUST_1017,2026-05-30 21:00:00,140.88,WIRE_TRANSFER,US
TXN_100745,CUST_1031,2026-06-11 18:00:00,204.3,WIRE_TRANSFER,US
TXN_100746,CUST_1035,2026-06-03 08:00:00,1413.79,WIRE_TRANSFER,US
TXN_100747,CUST_1046,2026-06-23 18:00:00,381.83,WIRE_TRANSFER,CY
TXN_100748,CUST_1071,2026-06-12 08:00:00,2112.81,ATM_WITHDRAWAL,MX
TXN_100749,CUST_1066,2026-05-10 07:00:00,2111.17,ATM_WITHDRAWAL,US
TXN_100750,CUST_1097,2026-06-20 12:00:00,1294.94,WIRE_TRANSFER,US
TXN_100751,CUST_1076,2026-06-17 16:00:00,196.99,CASH_DEPOSIT,US
TXN_100752,CUST_1087,2026-05-26 16:00:00,192.04,ATM_WITHDRAWAL,CA
TXN_100753,CUST_1066,2026-05-07 16:00:00,825.21,ATM_WITHDRAWAL,US
TXN_100754,CUST_1016,2026-06-12 02:00:00,3262.34,ATM_WITHDRAWAL,US
TXN_100755,CUST_1025,2026-06-29 15:00:00,1981.33,CASH_DEPOSIT,US
TXN_100756,CUST_1055,2026-05-01 21:00:00,351.17,PAYMENT,US
TXN_100757,CUST_1070,2026-05-14 18:00:00,2906.26,ATM_WITHDRAWAL,MX
TXN_100758,CUST_1002,2026-05-11 20:00:00,746.11,WIRE_TRANSFER,CA
TXN_100759,CUST_1050,2026-06-17 01:00:00,74.34,PAYMENT,US
TXN_100760,CUST_1056,2026-06-09 03:00:00,113.33,ATM_WITHDRAWAL,US
TXN_100761,CUST_1044,2026-05-18 01:00:00,2453.04,CASH_DEPOSIT,US
TXN_100762,CUST_1063,2026-05-29 09:00:00,896.93,CASH_DEPOSIT,US
TXN_100763,CUST_1077,2026-06-09 22:00:00,713.76,WIRE_TRANSFER,US
TXN_100764,CUST_1074,2026-06-27 10:00:00,22.6,PAYMENT,US
TXN_100765,CUST_1061,2026-06-18 08:00:00,1509.46,PAYMENT,US
TXN_100766,CUST_1078,2026-06-17 03:00:00,842.87,PAYMENT,US
TXN_100767,CUST_1044,2026-06-08 19:00:00,32.1,CASH_DEPOSIT,US
TXN_100768,CUST_1043,2026-05-29 06:00:00,335.32,PAYMENT,MX
TXN_100769,CUST_1028,2026-06-27 16:00:00,2142.67,PAYMENT,US
TXN_100770,CUST_1063,2026-05-26 03:00:00,1307.0,WIRE_TRANSFER,US
TXN_100771,CUST_1041,2026-05-12 09:00:00,1900.27,CASH_DEPOSIT,US
TXN_100772,CUST_1007,2026-06-09 07:00:00,372.94,CASH_DEPOSIT,US
TXN_100773,CUST_1075,2026-05-10 11:00:00,322.24,ATM_WITHDRAWAL,US
TXN_100774,CUST_1001,2026-06-19 11:00:00,2597.53,ATM_WITHDRAWAL,US
TXN_100775,CUST_1095,2026-06-18 05:00:00,469.91,CASH_DEPOSIT,CY
TXN_100776,CUST_1093,2026-05-01 12:00:00,327.8,PAYMENT,US
TXN_100777,CUST_1012,2026-05-27 03:00:00,471.08,ATM_WITHDRAWAL,US
TXN_100778,CUST_1078,2026-05-15 03:00:00,2156.0,PAYMENT,US
TXN_100779,CUST_1083,2026-06-27 04:00:00,699.12,PAYMENT,US
TXN_100780,CUST_1000,2026-06-06 21:00:00,814.83,WIRE_TRANSFER,MX
TXN_100781,CUST_1078,2026-05-05 23:00:00,1658.73,WIRE_TRANSFER,US
TXN_100782,CUST_1055,2026-06-15 23:00:00,2009.01,PAYMENT,US
TXN_100783,CUST_1076,2026-06-07 17:00:00,2077.52,WIRE_TRANSFER,CA
TXN_100784,CUST_1037,2026-06-17 19:00:00,603.21,PAYMENT,CA
TXN_100785,CUST_1095,2026-05-10 02:00:00,950.55,CASH_DEPOSIT,US
TXN_100786,CUST_1015,2026-05-13 16:00:00,44.02,ATM_WITHDRAWAL,US
TXN_100787,CUST_1053,2026-05-11 15:00:00,405.98,CASH_DEPOSIT,US
TXN_100788,CUST_1077,2026-05-24 17:00:00,2165.14,CASH_DEPOSIT,US
TXN_100789,CUST_1078,2026-06-12 02:00:00,1479.7,ATM_WITHDRAWAL,MX
TXN_100790,CUST_1009,2026-05-19 03:00:00,1535.5,CASH_DEPOSIT,CA
TXN_100791,CUST_1065,2026-05-10 10:00:00,399.86,CASH_DEPOSIT,US
TXN_100792,CUST_1023,2026-05-11 13:00:00,637.61,WIRE_TRANSFER,US
TXN_100793,CUST_1058,2026-05-05 18:00:00,5964.31,CASH_DEPOSIT,US
TXN_100794,CUST_1041,2026-05-20 05:00:00,1061.78,CASH_DEPOSIT,CY
TXN_100795,CUST_1060,2026-05-18 22:00:00,710.51,WIRE_TRANSFER,CY
TXN_100796,CUST_1020,2026-06-13 04:00:00,1771.06,ATM_WITHDRAWAL,US
TXN_100797,CUST_1053,2026-05-10 21:00:00,2076.27,ATM_WITHDRAWAL,CA
TXN_100798,CUST_1064,2026-05-15 07:00:00,74.9,PAYMENT,US
TXN_100799,CUST_1080,2026-05-29 13:00:00,103.78,WIRE_TRANSFER,US
TXN_100800,CUST_1032,2026-06-24 10:00:00,2741.67,ATM_WITHDRAWAL,CA
TXN_100801,CUST_1093,2026-06-07 02:00:00,1015.6,PAYMENT,US
TXN_100802,CUST_1076,2026-05-02 04:00:00,496.55,CASH_DEPOSIT,MX
TXN_100803,CUST_1025,2026-05-11 07:00:00,667.58,PAYMENT,US
TXN_100804,CUST_1007,2026-05-29 07:00:00,142.53,WIRE_TRANSFER,US
TXN_100805,CUST_1054,2026-05-16 13:00:00,1372.4,WIRE_TRANSFER,US
TXN_100806,CUST_1058,2026-06-16 23:00:00,716.06,PAYMENT,CA
TXN_100807,CUST_1072,2026-06-04 18:00:00,375.45,PAYMENT,US
TXN_100808,CUST_1094,2026-06-24 07:00:00,2829.78,ATM_WITHDRAWAL,US
TXN_100809,CUST_1019,2026-06-29 06:00:00,5564.05,CASH_DEPOSIT,CA
TXN_100810,CUST_1063,2026-06-11 18:00:00,740.66,WIRE_TRANSFER,US
TXN_100811,CUST_1057,2026-06-03 19:00:00,479.11,WIRE_TRANSFER,US
TXN_100812,CUST_1051,2026-05-15 04:00:00,5432.15,PAYMENT,CA
TXN_100813,CUST_1039,2026-05-08 07:00:00,499.36,PAYMENT,CA
TXN_100814,CUST_1063,2026-05-08 23:00:00,2638.39,PAYMENT,US
TXN_100815,CUST_1035,2026-05-13 03:00:00,289.7,CASH_DEPOSIT,MX
TXN_100816,CUST_1081,2026-06-07 23:00:00,484.88,ATM_WITHDRAWAL,US
TXN_100817,CUST_1030,2026-06-24 10:00:00,1450.44,PAYMENT,US
TXN_100818,CUST_1063,2026-06-07 09:00:00,552.8,PAYMENT,US
TXN_100819,CUST_1043,2026-06-17 22:00:00,884.41,CASH_DEPOSIT,KY
TXN_100820,CUST_1056,2026-06-24 09:00:00,823.49,CASH_DEPOSIT,US
TXN_100821,CUST_1012,2026-05-25 15:00:00,1660.38,WIRE_TRANSFER,CA
TXN_100822,CUST_1014,2026-06-11 14:00:00,1168.36,ATM_WITHDRAWAL,CA
TXN_100823,CUST_1080,2026-06-01 08:00:00,706.55,PAYMENT,US
TXN_100824,CUST_1081,2026-05-13 15:00:00,1027.59,CASH_DEPOSIT,US
TXN_100825,CUST_1082,2026-06-29 06:00:00,2956.97,CASH_DEPOSIT,US
TXN_100826,CUST_1054,2026-06-08 03:00:00,2166.05,ATM_WITHDRAWAL,US
TXN_100827,CUST_1012,2026-06-14 16:00:00,299.45,CASH_DEPOSIT,US
TXN_100828,CUST_1059,2026-05-26 13:00:00,783.19,ATM_WITHDRAWAL,KY
TXN_100829,CUST_1071,2026-05-25 12:00:00,501.54,PAYMENT,US
TXN_100830,CUST_1091,2026-06-22 02:00:00,1022.27,PAYMENT,US
TXN_100831,CUST_1079,2026-05-22 05:00:00,1237.27,PAYMENT,US
TXN_100832,CUST_1005,2026-05-14 02:00:00,696.85,WIRE_TRANSFER,US
TXN_100833,CUST_1048,2026-06-28 04:00:00,6710.94,WIRE_TRANSFER,US
TXN_100834,CUST_1030,2026-05-21 19:00:00,1343.5,ATM_WITHDRAWAL,CA
TXN_100835,CUST_1044,2026-06-11 17:00:00,1490.59,CASH_DEPOSIT,CA
TXN_100836,CUST_1053,2026-06-05 00:00:00,658.99,CASH_DEPOSIT,US
TXN_100837,CUST_1057,2026-05-08 17:00:00,71.33,ATM_WITHDRAWAL,US
TXN_100838,CUST_1007,2026-06-28 14:00:00,1347.21,ATM_WITHDRAWAL,US
TXN_100839,CUST_1027,2026-05-25 15:00:00,1012.0,ATM_WITHDRAWAL,US
TXN_100840,CUST_1016,2026-05-30 06:00:00,2210.92,CASH_DEPOSIT,US
TXN_100841,CUST_1093,2026-05-18 12:00:00,56.41,ATM_WITHDRAWAL,US
TXN_100842,CUST_1054,2026-05-17 07:00:00,1442.27,ATM_WITHDRAWAL,MX
TXN_100843,CUST_1073,2026-06-13 20:00:00,1486.54,ATM_WITHDRAWAL,US
TXN_100844,CUST_1056,2026-06-21 08:00:00,8449.52,WIRE_TRANSFER,CA
TXN_100845,CUST_1074,2026-06-03 15:00:00,624.23,CASH_DEPOSIT,US
TXN_100846,CUST_1077,2026-06-26 07:00:00,3843.65,PAYMENT,US
TXN_100847,CUST_1041,2026-06-20 10:00:00,211.13,ATM_WITHDRAWAL,CA
TXN_100848,CUST_1031,2026-06-27 20:00:00,2713.31,CASH_DEPOSIT,MX
TXN_100849,CUST_1085,2026-06-19 05:00:00,2086.0,CASH_DEPOSIT,US
TXN_100850,CUST_1071,2026-06-10 16:00:00,823.43,ATM_WITHDRAWAL,US
TXN_100851,CUST_1020,2026-06-20 01:00:00,73.58,ATM_WITHDRAWAL,US
TXN_100852,CUST_1016,2026-05-06 18:00:00,583.1,PAYMENT,CA
TXN_100853,CUST_1036,2026-06-20 19:00:00,657.13,PAYMENT,MX
TXN_100854,CUST_1035,2026-06-27 12:00:00,1710.34,PAYMENT,US
TXN_100855,CUST_1099,2026-06-24 13:00:00,570.69,ATM_WITHDRAWAL,US
TXN_100856,CUST_1055,2026-06-28 00:00:00,640.99,WIRE_TRANSFER,CA
TXN_100857,CUST_1062,2026-05-12 07:00:00,709.04,PAYMENT,MX
TXN_100858,CUST_1026,2026-05-09 14:00:00,1867.5,PAYMENT,US
TXN_100859,CUST_1013,2026-06-14 01:00:00,434.86,ATM_WITHDRAWAL,US
TXN_100860,CUST_1072,2026-05-26 19:00:00,488.33,PAYMENT,US
TXN_100861,CUST_1023,2026-05-05 02:00:00,4268.94,WIRE_TRANSFER,CA
TXN_100862,CUST_1034,2026-05-12 08:00:00,440.44,CASH_DEPOSIT,CA
TXN_100863,CUST_1086,2026-05-31 17:00:00,2134.91,PAYMENT,US
TXN_100864,CUST_1047,2026-06-24 15:00:00,879.88,CASH_DEPOSIT,CA
TXN_100865,CUST_1002,2026-06-27 20:00:00,2993.15,CASH_DEPOSIT,CA
TXN_100866,CUST_1084,2026-06-02 19:00:00,1729.28,WIRE_TRANSFER,CY
TXN_100867,CUST_1051,2026-05-15 13:00:00,279.42,CASH_DEPOSIT,US
TXN_100868,CUST_1004,2026-05-06 16:00:00,642.29,ATM_WITHDRAWAL,CA
TXN_100869,CUST_1067,2026-05-27 17:00:00,2590.4,CASH_DEPOSIT,US
TXN_100870,CUST_1022,2026-05-03 07:00:00,1243.45,WIRE_TRANSFER,CY
TXN_100871,CUST_1071,2026-06-24 10:00:00,2281.11,CASH_DEPOSIT,US
TXN_100872,CUST_1052,2026-06-24 04:00:00,155.04,PAYMENT,US
TXN_100873,CUST_1068,2026-05-09 15:00:00,2024.09,WIRE_TRANSFER,US
TXN_100874,CUST_1029,2026-05-11 11:00:00,3106.64,PAYMENT,CA
TXN_100875,CUST_1071,2026-06-23 08:00:00,5256.08,ATM_WITHDRAWAL,US
TXN_100876,CUST_1033,2026-06-24 19:00:00,1776.54,CASH_DEPOSIT,US
TXN_100877,CUST_1039,2026-06-06 14:00:00,447.25,CASH_DEPOSIT,US
TXN_100878,CUST_1053,2026-06-11 20:00:00,2588.01,ATM_WITHDRAWAL,US
TXN_100879,CUST_1079,2026-05-08 14:00:00,606.65,CASH_DEPOSIT,US
TXN_100880,CUST_1016,2026-06-07 16:00:00,997.05,PAYMENT,CA
TXN_100881,CUST_1013,2026-06-16 07:00:00,1298.71,CASH_DEPOSIT,CA
TXN_100882,CUST_1012,2026-06-18 20:00:00,4054.66,PAYMENT,US
TXN_100883,CUST_1085,2026-06-27 16:00:00,1147.56,ATM_WITHDRAWAL,US
TXN_100884,CUST_1004,2026-05-26 19:00:00,273.71,WIRE_TRANSFER,US
TXN_100885,CUST_1017,2026-05-04 16:00:00,1891.6,CASH_DEPOSIT,US
TXN_100886,CUST_1043,2026-06-24 14:00:00,2237.99,ATM_WITHDRAWAL,US
TXN_100887,CUST_1034,2026-05-17 02:00:00,404.93,ATM_WITHDRAWAL,US
TXN_100888,CUST_1047,2026-06-13 07:00:00,1429.47,PAYMENT,US
TXN_100889,CUST_1049,2026-05-01 02:00:00,2089.61,PAYMENT,US
TXN_100890,CUST_1013,2026-06-06 15:00:00,764.43,ATM_WITHDRAWAL,US
TXN_100891,CUST_1058,2026-05-16 15:00:00,264.91,WIRE_TRANSFER,US
TXN_100892,CUST_1095,2026-06-14 01:00:00,160.94,ATM_WITHDRAWAL,US
TXN_100893,CUST_1014,2026-06-12 08:00:00,383.55,ATM_WITHDRAWAL,MX
TXN_100894,CUST_1056,2026-05-16 02:00:00,2103.9,WIRE_TRANSFER,US
TXN_100895,CUST_1068,2026-06-22 06:00:00,890.22,PAYMENT,MX
TXN_100896,CUST_1022,2026-05-05 05:00:00,2803.27,PAYMENT,US
TXN_100897,CUST_1003,2026-05-29 22:00:00,443.86,WIRE_TRANSFER,CA
TXN_100898,CUST_1039,2026-06-27 08:00:00,3487.81,CASH_DEPOSIT,US
TXN_100899,CUST_1062,2026-05-03 09:00:00,1881.6,ATM_WITHDRAWAL,US
TXN_100900,CUST_1062,2026-05-04 16:00:00,365.27,CASH_DEPOSIT,MX
TXN_100901,CUST_1069,2026-06-04 21:00:00,776.77,CASH_DEPOSIT,CA
TXN_100902,CUST_1010,2026-05-13 09:00:00,9072.76,ATM_WITHDRAWAL,US
TXN_100903,CUST_1013,2026-06-02 17:00:00,554.67,CASH_DEPOSIT,US
TXN_100904,CUST_1073,2026-05-19 14:00:00,560.56,CASH_DEPOSIT,US
TXN_100905,CUST_1029,2026-05-25 01:00:00,1260.06,CASH_DEPOSIT,US
TXN_100906,CUST_1073,2026-05-14 09:00:00,1768.74,CASH_DEPOSIT,US
TXN_100907,CUST_1040,2026-05-25 13:00:00,1393.65,ATM_WITHDRAWAL,US
TXN_100908,CUST_1098,2026-05-11 10:00:00,2712.23,CASH_DEPOSIT,KY
TXN_100909,CUST_1080,2026-05-02 11:00:00,826.13,CASH_DEPOSIT,US
TXN_100910,CUST_1074,2026-05-16 16:00:00,758.58,ATM_WITHDRAWAL,US
TXN_100911,CUST_1089,2026-05-16 05:00:00,2332.32,CASH_DEPOSIT,US
TXN_100912,CUST_1047,2026-06-11 11:00:00,770.46,PAYMENT,KY
TXN_100913,CUST_1001,2026-05-26 14:00:00,2098.18,ATM_WITHDRAWAL,US
TXN_100914,CUST_1045,2026-06-09 11:00:00,2688.94,CASH_DEPOSIT,CA
TXN_100915,CUST_1080,2026-06-25 03:00:00,147.5,CASH_DEPOSIT,US
TXN_100916,CUST_1035,2026-05-28 21:00:00,1487.08,CASH_DEPOSIT,US
TXN_100917,CUST_1022,2026-05-16 13:00:00,1640.6,WIRE_TRANSFER,MX
TXN_100918,CUST_1036,2026-05-29 02:00:00,762.73,ATM_WITHDRAWAL,US
TXN_100919,CUST_1018,2026-05-13 09:00:00,2465.46,CASH_DEPOSIT,CA
TXN_100920,CUST_1028,2026-05-20 05:00:00,681.95,ATM_WITHDRAWAL,US
TXN_100921,CUST_1015,2026-05-18 04:00:00,62.93,WIRE_TRANSFER,US
TXN_100922,CUST_1086,2026-06-03 12:00:00,1548.76,ATM_WITHDRAWAL,US
TXN_100923,CUST_1021,2026-06-21 19:00:00,539.21,ATM_WITHDRAWAL,US
